indicator,value
mean_ghe_gdp,3.2916511096469
sd_ghe_gdp,2.37291443633644
mean_oop,33.5540925832431
sd_oop,19.668504300053
ghe_gdp_coef,-0.121563755680868
ghe_gdp_p,0.0769253580677737
ghe_oop_coef,-2.5604835572882
ghe_oop_p,0.0000109286987784089
