coef,se,p
-0.680359835787258,0.86346701429187,0.439139848499046
0.522551343506063,0.219719015839839,0.0265038358739659
2.2080728290769,1.13367495436192,0.0643225901483031
-0.0760561452544395,0.158974735209479,0.637073864019182
-0.955956518613939,0.7646137782665,0.22434479000772
