"model","term","estimate","std_error","statistic","p_value","ci_lower","ci_upper","n_obs","r2"
"SystemGMM_twostep","lag(hale, 1)",0.862500888090163,0.0233856766723275,36.881587827252,9.1189965114904e-298,0.816664961812401,0.908336814367924,4304,NA
"SystemGMM_twostep","ghe_share_gdp",-0.0329364098482875,0.0806375994421145,-0.408449781195815,0.682943492216927,-0.190986104754832,0.125113285058257,4304,NA
"SystemGMM_twostep","log_gdppc",0.980291138373729,0.147871746762079,6.62933359373233,3.37205735744555e-11,0.690462514720054,1.2701197620274,4304,NA
"SystemGMM_twostep","urbanization",-0.00660394306168811,0.00596773082136057,-1.10660873611295,0.268463128581177,-0.0183006954715548,0.00509280934817862,4304,NA
"SystemGMM_twostep","fertility_rate",0.262572241432895,0.0779820441124568,3.36708590318873,0.000759670206601744,0.10972743497248,0.415417047893311,4304,NA
